zone,day,total_rides,cancellations,avg_fare
Zone_17,2024-03-05,6,0,36.58833333333333
Zone_12,2024-03-05,6,0,33.92
Zone_13,2024-03-05,2,0,23.33
Zone_22,2024-03-05,2,0,48.11
Zone_23,2024-03-05,2,0,37.1
Zone_24,2024-03-05,3,0,29.203333333333333
Zone_36,2024-03-05,1,0,23.63
Zone_37,2024-03-05,5,1,24.22
Zone_38,2024-03-05,6,1,27.148333333333333
Zone_39,2024-03-05,3,0,32.36
Zone_40,2024-03-05,5,0,36.766
Zone_34,2024-03-05,4,1,33.43
Zone_35,2024-03-05,4,0,28.6125
Zone_7,2024-03-05,1,0,50.55
Zone_8,2024-03-05,1,0,40.27
Zone_1,2024-03-05,3,1,21.98
Zone_2,2024-03-05,1,0,54.33
Zone_3,2024-03-05,4,0,28.1875
Zone_18,2024-03-05,2,1,16.8
Zone_19,2024-03-05,2,0,26.24
Zone_30,2024-03-05,2,0,32.975
Zone_31,2024-03-05,1,0,54.48
Zone_32,2024-03-05,3,0,44.596666666666664
Zone_33,2024-03-05,4,0,46.147499999999994
Zone_20,2024-03-05,1,0,43.98
Zone_21,2024-03-05,6,0,32.513333333333335
Zone_20,2024-03-06,2,0,31.185
Zone_21,2024-03-06,4,1,29.12
Zone_22,2024-03-06,3,1,25.193333333333335
Zone_23,2024-03-06,3,0,23.946666666666665
Zone_24,2024-03-06,4,1,28.5775
Zone_9,2024-03-06,1,1,0.0
Zone_10,2024-03-06,2,0,32.88
Zone_25,2024-03-06,2,1,6.52
Zone_26,2024-03-06,4,0,25.94
Zone_27,2024-03-06,5,1,26.603999999999996
Zone_28,2024-03-06,3,1,31.17
Zone_29,2024-03-06,2,0,26.9
Zone_30,2024-03-06,7,1,33.892857142857146
Zone_11,2024-03-06,3,1,27.14666666666667
Zone_12,2024-03-06,4,0,38.6025
Zone_13,2024-03-06,4,0,39.6425
Zone_14,2024-03-06,4,1,9.9825
Zone_4,2024-03-06,2,0,34.34
Zone_5,2024-03-06,1,0,22.96
Zone_15,2024-03-06,2,0,34.364999999999995
Zone_16,2024-03-06,3,0,39.373333333333335
Zone_31,2024-03-06,4,0,38.04
Zone_32,2024-03-06,2,0,35.735
Zone_33,2024-03-06,2,0,34.305
Zone_34,2024-03-06,2,0,34.565
Zone_35,2024-03-06,2,0,42.56999999999999
Zone_36,2024-03-06,4,0,26.1975
Zone_37,2024-03-06,3,0,39.53666666666667
Zone_38,2024-03-06,3,1,27.7
Zone_40,2024-03-06,3,0,35.723333333333336
Zone_17,2024-03-06,2,0,22.689999999999998
Zone_18,2024-03-06,6,0,36.144999999999996
Zone_19,2024-03-06,8,0,37.66374999999999
Zone_6,2024-03-06,1,0,51.86
Zone_7,2024-03-06,5,0,47.234
Zone_8,2024-03-06,2,0,32.775
Zone_1,2024-03-06,6,1,34.27
Zone_2,2024-03-06,1,0,33.34
Zone_3,2024-03-06,8,1,37.176249999999996
Zone_1,2024-03-07,1,0,12.77
Zone_2,2024-03-07,3,0,42.74666666666666
Zone_3,2024-03-07,4,3,12.534999999999998
Zone_4,2024-03-07,2,0,30.475
Zone_5,2024-03-07,5,0,20.214
Zone_10,2024-03-07,3,1,22.336666666666666
Zone_11,2024-03-07,2,0,48.83
Zone_22,2024-03-07,3,1,27.03
Zone_23,2024-03-07,1,0,14.76
Zone_24,2024-03-07,1,0,13.52
Zone_12,2024-03-07,4,0,33.005
Zone_13,2024-03-07,3,0,48.19333333333333
Zone_14,2024-03-07,4,1,39.7375
Zone_25,2024-03-07,1,0,49.37
Zone_26,2024-03-07,5,1,36.666000000000004
Zone_27,2024-03-07,4,2,7.3325
Zone_28,2024-03-07,4,1,27.152500000000003
Zone_29,2024-03-07,3,0,38.79666666666667
Zone_30,2024-03-07,4,1,22.805
Zone_6,2024-03-07,1,0,35.06
Zone_7,2024-03-07,2,0,33.585
Zone_8,2024-03-07,2,0,37.61
Zone_9,2024-03-07,5,0,29.72
Zone_33,2024-03-07,1,0,10.59
Zone_34,2024-03-07,4,0,35.1975
Zone_35,2024-03-07,3,1,26.183333333333334
Zone_15,2024-03-07,3,1,21.68
Zone_16,2024-03-07,5,1,31.188
Zone_31,2024-03-07,3,0,23.71
Zone_32,2024-03-07,2,1,8.385
Zone_17,2024-03-07,2,0,37.79
Zone_18,2024-03-07,3,1,16.386666666666663
Zone_19,2024-03-07,3,0,17.490000000000002
Zone_36,2024-03-07,3,0,21.773333333333333
Zone_37,2024-03-07,8,0,32.72625
Zone_38,2024-03-07,5,0,42.548
Zone_39,2024-03-07,3,0,27.653333333333336
Zone_40,2024-03-07,4,1,28.875
Zone_39,2024-03-08,4,1,22.5075
Zone_40,2024-03-08,5,1,17.82
Zone_25,2024-03-08,3,0,27.91
Zone_26,2024-03-08,2,0,30.18
Zone_27,2024-03-08,3,0,44.99666666666666
Zone_9,2024-03-08,6,1,34.41666666666667
Zone_10,2024-03-08,3,0,34.376666666666665
Zone_11,2024-03-08,4,1,18.645000000000003
Zone_1,2024-03-08,3,0,48.31666666666666
Zone_2,2024-03-08,5,0,30.248000000000005
Zone_3,2024-03-08,2,0,25.12
Zone_4,2024-03-08,1,0,58.7
Zone_5,2024-03-08,2,0,49.025000000000006
Zone_6,2024-03-08,5,2,16.326
Zone_12,2024-03-08,5,0,39.106
Zone_13,2024-03-08,9,0,32.19777777777777
Zone_14,2024-03-08,3,0,44.99666666666666
Zone_20,2024-03-08,2,0,53.515
Zone_21,2024-03-08,3,0,43.089999999999996
Zone_22,2024-03-08,3,0,46.27666666666667
Zone_23,2024-03-08,3,1,14.84
Zone_24,2024-03-08,2,0,41.980000000000004
Zone_37,2024-03-08,2,0,15.844999999999999
Zone_38,2024-03-08,2,0,41.575
Zone_34,2024-03-08,4,0,24.447499999999998
Zone_35,2024-03-08,2,0,44.445
Zone_36,2024-03-08,4,0,33.5725
Zone_28,2024-03-08,3,0,37.00333333333334
Zone_29,2024-03-08,4,2,25.0225
Zone_7,2024-03-08,9,0,37.55888888888889
Zone_8,2024-03-08,5,0,30.116
Zone_17,2024-03-08,7,0,28.302857142857142
Zone_18,2024-03-08,4,0,37.7425
Zone_19,2024-03-08,3,0,41.14666666666667
Zone_15,2024-03-08,4,0,35.1525
Zone_16,2024-03-08,2,0,49.025000000000006
Zone_30,2024-03-08,1,0,52.65
Zone_31,2024-03-08,3,0,29.256666666666668
Zone_32,2024-03-08,3,0,41.54666666666667
Zone_33,2024-03-08,5,0,32.494
Zone_31,2024-03-09,5,0,43.108000000000004
Zone_32,2024-03-09,3,0,50.413333333333334
Zone_33,2024-03-09,4,0,19.79
Zone_20,2024-03-09,4,1,27.4025
Zone_21,2024-03-09,3,0,37.403333333333336
Zone_9,2024-03-09,4,0,27.2225
Zone_10,2024-03-09,4,0,32.67
Zone_11,2024-03-09,4,0,35.5125
Zone_39,2024-03-09,3,0,31.05666666666667
Zone_40,2024-03-09,5,2,22.447999999999997
Zone_26,2024-03-09,4,0,26.035
Zone_27,2024-03-09,9,1,29.4
Zone_12,2024-03-09,6,1,30.48
Zone_13,2024-03-09,3,0,33.31
Zone_14,2024-03-09,6,0,32.695
Zone_1,2024-03-09,4,1,27.182499999999997
Zone_2,2024-03-09,4,0,45.8425
Zone_3,2024-03-09,3,1,22.683333333333334
Zone_4,2024-03-09,4,1,20.037499999999998
Zone_5,2024-03-09,2,0,16.24
Zone_6,2024-03-09,2,0,30.415
Zone_15,2024-03-09,1,1,0.0
Zone_34,2024-03-09,3,1,36.129999999999995
Zone_35,2024-03-09,5,0,37.922000000000004
Zone_36,2024-03-09,6,0,40.29
Zone_22,2024-03-09,1,0,43.44
Zone_23,2024-03-09,4,1,19.5675
Zone_24,2024-03-09,7,3,18.339999999999996
Zone_25,2024-03-09,2,0,45.69
Zone_37,2024-03-09,2,0,49.775000000000006
Zone_38,2024-03-09,4,0,24.184999999999995
Zone_17,2024-03-09,3,0,27.34
Zone_18,2024-03-09,5,0,41.425999999999995
Zone_19,2024-03-09,5,0,34.676
Zone_28,2024-03-09,2,0,26.21
Zone_29,2024-03-09,2,0,40.04
Zone_7,2024-03-09,4,1,24.557499999999997
Zone_8,2024-03-09,9,2,32.35777777777778
Zone_6,2024-03-10,2,1,25.33
Zone_7,2024-03-10,7,1,25.082857142857144
Zone_8,2024-03-10,4,0,40.4225
Zone_1,2024-03-10,5,0,29.264
Zone_3,2024-03-10,3,0,20.029999999999998
Zone_10,2024-03-10,5,0,35.666
Zone_11,2024-03-10,3,0,45.00333333333333
Zone_31,2024-03-10,1,0,55.39
Zone_32,2024-03-10,6,0,28.325
Zone_19,2024-03-10,1,0,32.85
Zone_20,2024-03-10,3,0,24.44333333333333
Zone_21,2024-03-10,4,1,31.1425
Zone_12,2024-03-10,6,1,36.07333333333334
Zone_13,2024-03-10,2,0,19.43
Zone_14,2024-03-10,5,0,20.764
Zone_38,2024-03-10,2,0,16.115000000000002
Zone_39,2024-03-10,4,0,28.560000000000002
Zone_40,2024-03-10,2,0,55.575
Zone_26,2024-03-10,2,0,56.75
Zone_27,2024-03-10,5,0,41.036
Zone_28,2024-03-10,4,1,27.207499999999996
Zone_29,2024-03-10,4,0,39.235
Zone_30,2024-03-10,4,0,36.2725
Zone_33,2024-03-10,1,0,12.18
Zone_34,2024-03-10,3,0,31.206666666666667
Zone_35,2024-03-10,2,0,13.629999999999999
Zone_4,2024-03-10,3,0,40.11333333333333
Zone_5,2024-03-10,4,0,25.69
Zone_15,2024-03-10,3,0,30.12
Zone_16,2024-03-10,6,1,30.703333333333333
Zone_17,2024-03-10,5,0,26.854000000000003
Zone_18,2024-03-10,1,0,53.7
Zone_22,2024-03-10,2,0,38.615
Zone_23,2024-03-10,4,0,21.7
Zone_24,2024-03-10,4,0,40.942499999999995
Zone_25,2024-03-10,3,0,39.46
Zone_36,2024-03-10,5,0,39.098
Zone_37,2024-03-10,2,1,24.335
Zone_36,2024-03-11,1,0,32.55
Zone_37,2024-03-11,5,0,24.41
Zone_38,2024-03-11,1,0,38.45
Zone_39,2024-03-11,6,1,26.096666666666664
Zone_40,2024-03-11,1,0,33.97
Zone_9,2024-03-11,3,0,49.300000000000004
Zone_10,2024-03-11,2,0,35.395
Zone_11,2024-03-11,5,0,35.169999999999995
Zone_7,2024-03-11,2,0,21.534999999999997
Zone_8,2024-03-11,4,1,34.46
Zone_1,2024-03-11,2,0,36.105000000000004
Zone_2,2024-03-11,7,0,37.182857142857145
Zone_3,2024-03-11,4,0,46.550000000000004
Zone_13,2024-03-11,6,0,30.278333333333332
Zone_31,2024-03-11,5,1,20.334
Zone_33,2024-03-11,2,0,28.314999999999998
Zone_20,2024-03-11,3,0,34.85666666666667
Zone_21,2024-03-11,5,0,23.658
Zone_22,2024-03-11,1,1,0.0
Zone_24,2024-03-11,2,1,29.49
Zone_34,2024-03-11,4,0,26.962500000000006
Zone_35,2024-03-11,2,0,27.689999999999998
Zone_25,2024-03-11,5,0,26.782
Zone_26,2024-03-11,1,0,46.09
Zone_27,2024-03-11,2,0,18.415
Zone_28,2024-03-11,1,0,53.99
Zone_29,2024-03-11,4,0,23.89
Zone_17,2024-03-11,3,1,25.790000000000003
Zone_18,2024-03-11,2,0,33.905
Zone_19,2024-03-11,4,0,40.3175
Zone_4,2024-03-11,3,1,36.15
Zone_5,2024-03-11,6,0,31.273333333333333
Zone_6,2024-03-11,3,0,28.619999999999997
Zone_14,2024-03-11,7,2,23.455714285714286
Zone_15,2024-03-11,4,0,26.700000000000003
Zone_16,2024-03-11,4,0,32.129999999999995
Zone_15,2024-03-12,2,0,28.880000000000003
Zone_16,2024-03-12,4,0,33.0425
Zone_31,2024-03-12,4,0,31.5275
Zone_32,2024-03-12,2,0,51.129999999999995
Zone_9,2024-03-12,3,0,24.59
Zone_10,2024-03-12,4,0,42.65
Zone_11,2024-03-12,2,0,34.644999999999996
Zone_36,2024-03-12,3,0,40.95666666666666
Zone_37,2024-03-12,3,1,24.43
Zone_38,2024-03-12,4,0,32.6175
Zone_39,2024-03-12,4,1,20.405
Zone_40,2024-03-12,1,0,42.55
Zone_12,2024-03-12,2,0,18.005000000000003
Zone_13,2024-03-12,4,1,18.935000000000002
Zone_14,2024-03-12,3,0,44.266666666666666
Zone_6,2024-03-12,3,0,40.42666666666667
Zone_7,2024-03-12,4,0,36.167500000000004
Zone_8,2024-03-12,3,1,28.44
Zone_1,2024-03-12,6,0,31.946666666666665
Zone_2,2024-03-12,4,1,19.225
Zone_3,2024-03-12,5,1,26.542
Zone_4,2024-03-12,6,0,34.09166666666667
Zone_5,2024-03-12,4,0,41.1275
Zone_33,2024-03-12,1,0,58.2
Zone_34,2024-03-12,2,0,29.25
Zone_35,2024-03-12,3,0,36.43
Zone_20,2024-03-12,2,1,4.78
Zone_21,2024-03-12,2,0,24.115000000000002
Zone_22,2024-03-12,1,0,13.8
Zone_23,2024-03-12,5,1,26.246
Zone_24,2024-03-12,2,0,32.485
Zone_17,2024-03-12,3,0,32.63
Zone_18,2024-03-12,2,0,17.815
Zone_19,2024-03-12,8,2,32.55375
Zone_25,2024-03-12,1,0,25.96
Zone_26,2024-03-12,2,0,34.19
Zone_27,2024-03-12,3,1,27.863333333333337
Zone_29,2024-03-12,2,1,9.28
Zone_30,2024-03-12,1,0,46.95
Zone_28,2024-03-13,6,1,27.698333333333338
Zone_29,2024-03-13,1,0,45.63
Zone_30,2024-03-13,4,0,36.68
Zone_6,2024-03-13,2,0,35.62
Zone_7,2024-03-13,3,0,37.67
Zone_8,2024-03-13,5,1,30.374000000000002
Zone_9,2024-03-13,4,0,38.084999999999994
Zone_10,2024-03-13,6,0,31.738333333333337
Zone_11,2024-03-13,4,0,27.722499999999997
Zone_15,2024-03-13,3,0,22.183333333333334
Zone_16,2024-03-13,2,0,20.69
Zone_31,2024-03-13,3,0,15.056666666666667
Zone_32,2024-03-13,2,0,31.275
Zone_12,2024-03-13,4,1,24.6925
Zone_13,2024-03-13,2,1,10.515
Zone_14,2024-03-13,2,0,32.14
Zone_36,2024-03-13,2,0,39.295
Zone_37,2024-03-13,2,1,23.325
Zone_38,2024-03-13,4,0,32.625
Zone_39,2024-03-13,3,0,29.52
Zone_40,2024-03-13,6,2,18.590000000000003
Zone_26,2024-03-13,1,0,15.92
Zone_27,2024-03-13,5,0,30.604000000000003
Zone_33,2024-03-13,3,0,28.84
Zone_34,2024-03-13,3,0,23.676666666666666
Zone_35,2024-03-13,3,0,40.023333333333326
Zone_1,2024-03-13,10,1,33.962999999999994
Zone_2,2024-03-13,5,0,42.440000000000005
Zone_3,2024-03-13,6,0,45.56166666666666
Zone_4,2024-03-13,5,1,20.47
Zone_5,2024-03-13,2,0,24.235
Zone_17,2024-03-13,3,0,41.86
Zone_18,2024-03-13,3,0,32.04666666666667
Zone_19,2024-03-13,4,0,27.397499999999997
Zone_20,2024-03-13,3,0,37.47666666666667
Zone_21,2024-03-13,2,0,41.985
Zone_22,2024-03-13,5,0,34.284000000000006
Zone_23,2024-03-13,10,1,32.18899999999999
Zone_24,2024-03-13,3,0,45.86333333333333
Zone_25,2024-03-13,6,0,34.88833333333333
Zone_23,2024-03-14,5,0,42.434000000000005
Zone_24,2024-03-14,4,1,19.185
Zone_36,2024-03-14,5,1,23.768000000000004
Zone_37,2024-03-14,3,0,38.5
Zone_38,2024-03-14,6,2,19.931666666666665
Zone_9,2024-03-14,6,2,32.10166666666667
Zone_10,2024-03-14,2,1,24.94
Zone_11,2024-03-14,1,0,26.22
Zone_28,2024-03-14,4,0,23.6175
Zone_29,2024-03-14,2,0,30.639999999999997
Zone_30,2024-03-14,5,1,35.992
Zone_6,2024-03-14,1,0,54.16
Zone_7,2024-03-14,1,0,41.99
Zone_8,2024-03-14,3,0,24.12333333333333
Zone_12,2024-03-14,2,0,39.69
Zone_13,2024-03-14,4,0,38.94499999999999
Zone_14,2024-03-14,1,0,41.32
Zone_15,2024-03-14,3,1,17.450000000000003
Zone_16,2024-03-14,7,0,36.489999999999995
Zone_31,2024-03-14,4,0,29.122499999999995
Zone_32,2024-03-14,2,0,30.064999999999998
Zone_20,2024-03-14,1,0,42.67
Zone_21,2024-03-14,3,0,26.013333333333332
Zone_22,2024-03-14,3,0,50.20666666666666
Zone_33,2024-03-14,4,0,25.7575
Zone_34,2024-03-14,1,0,16.12
Zone_35,2024-03-14,4,2,17.21
Zone_39,2024-03-14,5,1,26.508
Zone_40,2024-03-14,2,0,53.114999999999995
Zone_25,2024-03-14,3,1,11.276666666666667
Zone_26,2024-03-14,2,0,41.885
Zone_27,2024-03-14,7,1,36.94428571428571
Zone_17,2024-03-14,6,0,33.86333333333334
Zone_18,2024-03-14,4,1,27.375
Zone_19,2024-03-14,2,0,34.415
Zone_1,2024-03-14,4,1,24.0975
Zone_3,2024-03-14,4,0,36.6075
Zone_4,2024-03-14,3,0,37.18666666666667
Zone_5,2024-03-14,3,0,38.83
Zone_3,2024-03-15,6,0,25.655
Zone_4,2024-03-15,2,0,46.515
Zone_5,2024-03-15,1,0,57.69
Zone_6,2024-03-15,4,0,37.22
Zone_14,2024-03-15,4,0,44.6225
Zone_15,2024-03-15,2,1,13.115
Zone_16,2024-03-15,3,1,29.06666666666667
Zone_9,2024-03-15,3,1,25.896666666666665
Zone_10,2024-03-15,2,1,8.035
Zone_11,2024-03-15,2,0,45.485
Zone_23,2024-03-15,5,1,25.724
Zone_24,2024-03-15,4,0,38.580000000000005
Zone_36,2024-03-15,4,0,32.1175
Zone_37,2024-03-15,8,0,27.82625
Zone_38,2024-03-15,3,0,19.473333333333333
Zone_12,2024-03-15,1,0,8.49
Zone_13,2024-03-15,4,0,29.88
Zone_28,2024-03-15,3,0,51.18666666666667
Zone_29,2024-03-15,2,0,31.015
Zone_30,2024-03-15,6,0,38.153333333333336
Zone_7,2024-03-15,3,0,38.803333333333335
Zone_8,2024-03-15,2,0,33.125
Zone_1,2024-03-15,5,0,34.374
Zone_2,2024-03-15,4,1,36.120000000000005
Zone_33,2024-03-15,2,1,14.065
Zone_34,2024-03-15,3,1,21.736666666666668
Zone_35,2024-03-15,2,0,40.85
Zone_31,2024-03-15,2,1,8.43
Zone_32,2024-03-15,6,0,43.876666666666665
Zone_19,2024-03-15,3,0,29.46
Zone_20,2024-03-15,3,1,20.996666666666666
Zone_21,2024-03-15,2,0,20.48
Zone_17,2024-03-15,2,0,47.675
Zone_18,2024-03-15,6,0,39.233333333333334
Zone_39,2024-03-15,6,1,38.20333333333333
Zone_40,2024-03-15,2,0,34.72
Zone_26,2024-03-15,3,0,35.5
Zone_27,2024-03-15,3,0,22.496666666666666
Zone_26,2024-03-16,4,0,25.990000000000002
Zone_27,2024-03-16,4,0,35.45
Zone_28,2024-03-16,1,0,30.98
Zone_29,2024-03-16,5,0,32.97
Zone_30,2024-03-16,5,2,14.526
Zone_10,2024-03-16,3,0,40.10333333333333
Zone_11,2024-03-16,3,0,32.15
Zone_4,2024-03-16,1,0,34.92
Zone_5,2024-03-16,5,0,35.618
Zone_14,2024-03-16,2,1,18.66
Zone_15,2024-03-16,4,0,41.3475
Zone_16,2024-03-16,1,0,36.51
Zone_12,2024-03-16,1,0,41.74
Zone_22,2024-03-16,4,0,25.917500000000004
Zone_23,2024-03-16,1,0,22.3
Zone_24,2024-03-16,2,0,52.605000000000004
Zone_25,2024-03-16,2,0,35.035
Zone_36,2024-03-16,1,0,43.89
Zone_37,2024-03-16,2,1,29.35
Zone_38,2024-03-16,2,0,34.945
Zone_39,2024-03-16,2,0,25.0
Zone_40,2024-03-16,7,0,38.56285714285714
Zone_33,2024-03-16,2,0,24.88
Zone_34,2024-03-16,6,1,25.01
Zone_35,2024-03-16,2,0,17.085
Zone_6,2024-03-16,2,0,39.185
Zone_7,2024-03-16,1,0,42.74
Zone_8,2024-03-16,3,0,33.07666666666667
Zone_9,2024-03-16,7,1,25.177142857142854
Zone_2,2024-03-16,5,0,33.032
Zone_3,2024-03-16,2,0,34.905
Zone_17,2024-03-16,4,0,16.595
Zone_18,2024-03-16,6,1,34.3
Zone_19,2024-03-16,4,1,20.2375
Zone_32,2024-03-16,1,0,46.99
Zone_20,2024-03-16,4,1,29.127499999999998
Zone_21,2024-03-16,2,0,22.895000000000003
Zone_20,2024-03-17,4,0,39.07
Zone_21,2024-03-17,3,0,26.653333333333332
Zone_22,2024-03-17,3,1,39.29333333333333
Zone_23,2024-03-17,5,0,43.292
Zone_24,2024-03-17,5,1,31.445999999999998
Zone_25,2024-03-17,3,0,16.26
Zone_9,2024-03-17,5,0,36.846000000000004
Zone_10,2024-03-17,5,0,39.587999999999994
Zone_11,2024-03-17,2,0,26.775
Zone_26,2024-03-17,3,0,39.01
Zone_28,2024-03-17,2,1,20.74
Zone_29,2024-03-17,4,2,17.175
Zone_30,2024-03-17,4,0,32.0175
Zone_13,2024-03-17,5,1,29.15
Zone_4,2024-03-17,8,2,19.982499999999998
Zone_5,2024-03-17,3,0,40.89333333333334
Zone_14,2024-03-17,4,0,27.6
Zone_15,2024-03-17,3,0,30.08666666666667
Zone_16,2024-03-17,4,0,45.69
Zone_31,2024-03-17,2,0,43.504999999999995
Zone_32,2024-03-17,1,0,15.61
Zone_33,2024-03-17,2,0,39.83
Zone_34,2024-03-17,2,0,23.67
Zone_35,2024-03-17,3,0,40.71666666666667
Zone_36,2024-03-17,3,0,35.39333333333333
Zone_37,2024-03-17,6,0,35.36833333333333
Zone_38,2024-03-17,4,1,24.7375
Zone_39,2024-03-17,4,0,32.35
Zone_40,2024-03-17,2,0,48.92
Zone_17,2024-03-17,5,0,35.236
Zone_18,2024-03-17,4,1,22.6725
Zone_19,2024-03-17,2,0,34.655
Zone_6,2024-03-17,3,0,55.10666666666667
Zone_7,2024-03-17,3,0,30.51
Zone_8,2024-03-17,2,0,32.82
Zone_1,2024-03-17,6,2,28.708333333333332
Zone_2,2024-03-17,1,0,31.91
Zone_3,2024-03-17,3,0,37.82
Zone_1,2024-03-18,6,0,23.883333333333333
Zone_2,2024-03-18,3,0,40.49333333333333
Zone_3,2024-03-18,3,0,33.4
Zone_4,2024-03-18,3,0,30.04
Zone_5,2024-03-18,1,0,15.97
Zone_6,2024-03-18,2,1,17.765
Zone_10,2024-03-18,3,1,18.516666666666666
Zone_11,2024-03-18,6,0,38.085
Zone_20,2024-03-18,6,0,26.483333333333334
Zone_21,2024-03-18,1,0,57.29
Zone_22,2024-03-18,3,1,35.84666666666667
Zone_23,2024-03-18,2,0,29.415
Zone_24,2024-03-18,6,0,38.21
Zone_12,2024-03-18,6,0,37.89666666666667
Zone_13,2024-03-18,7,0,28.622857142857143
Zone_14,2024-03-18,2,0,36.315
Zone_25,2024-03-18,4,1,28.185
Zone_26,2024-03-18,1,1,0.0
Zone_27,2024-03-18,5,1,24.668000000000003
Zone_29,2024-03-18,4,2,24.2475
Zone_30,2024-03-18,6,1,24.99
Zone_8,2024-03-18,3,0,35.73
Zone_9,2024-03-18,7,0,37.43857142857142
Zone_33,2024-03-18,1,1,0.0
Zone_34,2024-03-18,2,0,19.345
Zone_35,2024-03-18,3,0,34.70666666666666
Zone_15,2024-03-18,5,0,26.96
Zone_16,2024-03-18,2,0,33.94499999999999
Zone_31,2024-03-18,2,0,42.94
Zone_32,2024-03-18,1,0,15.41
Zone_17,2024-03-18,5,0,26.056
Zone_18,2024-03-18,3,1,20.596666666666668
Zone_19,2024-03-18,3,1,30.14
Zone_36,2024-03-18,7,0,29.11
Zone_37,2024-03-18,1,0,28.95
Zone_38,2024-03-18,5,0,36.044
Zone_39,2024-03-18,2,0,34.155
Zone_40,2024-03-18,2,0,54.849999999999994
Zone_39,2024-03-19,1,0,39.87
Zone_40,2024-03-19,1,1,0.0
Zone_25,2024-03-19,3,0,51.413333333333334
Zone_26,2024-03-19,4,0,49.537499999999994
Zone_27,2024-03-19,1,0,49.86
Zone_9,2024-03-19,2,0,28.925
Zone_10,2024-03-19,4,1,32.8275
Zone_11,2024-03-19,4,1,22.955
Zone_2,2024-03-19,3,0,17.886666666666667
Zone_3,2024-03-19,1,0,58.09
Zone_4,2024-03-19,2,0,35.1
Zone_5,2024-03-19,5,0,32.622
Zone_12,2024-03-19,5,0,33.0
Zone_13,2024-03-19,1,0,55.17
Zone_20,2024-03-19,2,0,27.645
Zone_21,2024-03-19,1,0,29.52
Zone_22,2024-03-19,5,0,30.16
Zone_23,2024-03-19,2,0,35.334999999999994
Zone_24,2024-03-19,9,2,23.316666666666663
Zone_37,2024-03-19,5,0,27.11
Zone_38,2024-03-19,2,0,29.76
Zone_33,2024-03-19,5,0,20.498
Zone_34,2024-03-19,2,0,44.68
Zone_35,2024-03-19,3,0,34.733333333333334
Zone_36,2024-03-19,3,0,34.70666666666666
Zone_28,2024-03-19,4,0,27.2825
Zone_29,2024-03-19,4,0,31.645
Zone_30,2024-03-19,5,0,23.664
Zone_6,2024-03-19,2,0,19.36
Zone_7,2024-03-19,4,1,32.79
Zone_8,2024-03-19,7,1,35.16
Zone_17,2024-03-19,2,0,25.615000000000002
Zone_18,2024-03-19,3,0,35.88333333333333
Zone_19,2024-03-19,6,0,33.60166666666667
Zone_14,2024-03-19,1,1,0.0
Zone_15,2024-03-19,2,0,32.58
Zone_16,2024-03-19,3,0,41.46
Zone_32,2024-03-19,1,0,39.96
Zone_31,2024-03-20,3,1,9.6
Zone_33,2024-03-20,5,0,19.538
Zone_20,2024-03-20,3,0,43.67333333333333
Zone_21,2024-03-20,2,0,32.269999999999996
Zone_9,2024-03-20,6,1,25.595000000000002
Zone_10,2024-03-20,6,2,27.590000000000003
Zone_11,2024-03-20,7,1,42.208571428571425
Zone_38,2024-03-20,3,1,9.676666666666668
Zone_39,2024-03-20,2,0,40.75
Zone_40,2024-03-20,1,0,25.35
Zone_26,2024-03-20,2,0,35.785
Zone_27,2024-03-20,2,0,44.305
Zone_12,2024-03-20,5,0,20.528000000000002
Zone_13,2024-03-20,2,1,14.66
Zone_1,2024-03-20,4,1,18.825000000000003
Zone_2,2024-03-20,3,1,17.85
Zone_3,2024-03-20,3,0,19.003333333333334
Zone_4,2024-03-20,6,0,38.39
Zone_5,2024-03-20,2,0,16.87
Zone_14,2024-03-20,4,0,39.037499999999994
Zone_15,2024-03-20,6,2,29.21333333333333
Zone_16,2024-03-20,3,0,38.46666666666667
Zone_34,2024-03-20,2,0,28.95
Zone_35,2024-03-20,4,1,27.544999999999998
Zone_36,2024-03-20,3,0,27.033333333333335
Zone_22,2024-03-20,4,1,29.107499999999998
Zone_23,2024-03-20,5,1,24.449999999999996
Zone_24,2024-03-20,2,0,34.26
Zone_25,2024-03-20,8,1,37.22125
Zone_37,2024-03-20,3,0,23.323333333333334
Zone_17,2024-03-20,4,0,26.4
Zone_18,2024-03-20,5,1,24.446
Zone_19,2024-03-20,6,1,19.38
Zone_29,2024-03-20,3,0,28.8
Zone_30,2024-03-20,3,1,23.576666666666664
Zone_7,2024-03-20,4,0,32.595
Zone_8,2024-03-20,2,0,37.2
Zone_8,2024-03-21,4,0,29.29
Zone_9,2024-03-21,5,0,25.796
Zone_1,2024-03-21,4,1,31.282500000000002
Zone_2,2024-03-21,6,0,26.638333333333335
Zone_3,2024-03-21,3,0,20.496666666666666
Zone_10,2024-03-21,3,0,52.97333333333333
Zone_11,2024-03-21,3,0,36.86666666666666
Zone_31,2024-03-21,2,0,44.925
Zone_32,2024-03-21,2,0,45.75
Zone_20,2024-03-21,2,0,24.935000000000002
Zone_21,2024-03-21,4,1,19.375
Zone_22,2024-03-21,5,0,36.262
Zone_12,2024-03-21,3,0,48.343333333333334
Zone_13,2024-03-21,6,1,30.034999999999997
Zone_39,2024-03-21,7,0,26.545714285714286
Zone_40,2024-03-21,3,0,34.22
Zone_25,2024-03-21,7,1,26.19857142857143
Zone_26,2024-03-21,1,0,32.95
